Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
1656001.The_Host,"The Host (The Host, #1)",Stephenie Meyer,3.85,953777,2008,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318009171l/1656001._SY75_.jpg,young-adult
20758104-the-knife-of-never-letting-g,"The Knife of Never Letting Go (Chaos Walking, #1)",Patrick Ness,3.96,182357,2008,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534503008l/20758104._SY75_.jpg,young-adult
7736182-the-lost-her,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,4.31,712011,2010,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464201003l/7736182._SY75_.jpg,young-adult
11387515-wonder,"Wonder (Wonder, #1)",R.J. Palacio,4.4,883891,2012,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545695751l/11387515._SY75_.jpg,young-adult
24768.Prettie,"Pretties (Uglies, #2)",Scott Westerfeld,3.84,250377,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388314207l/24768._SX50_.jpg,young-adult
30183.Marked,"Marked (House of Night, #1)",P.C. Cast,3.8,465969,2007,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317067002l/30183._SX50_.jpg,young-adult
34728667-children-of-blood-and-bone,"Children of Blood and Bone (Legacy of Orïsha, #1)",Tomi Adeyemi,4.08,197170,2018,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516127989l/34728667._SX50_.jpg,young-adult
20820994-i-ll-give-you-the-sun,I'll Give You the Sun (Hardcover),Jandy Nelson,4.14,292185,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1608612077l/20820994._SX50_.jpg,young-adult
2802316-shadow-ki,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,4.32,353103,2008,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361099049l/2802316._SY75_.jpg,young-adult
18122.The_Amber_Spygla,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,4.08,331767,2000,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329189152l/18122._SY75_.jpg,young-adult
