Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
32261.Tess_of_the_D_Urberville,Tess of the D'Urbervilles (Paperback),Thomas Hardy,3.81,253551,1891,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1633063778l/32261._SY75_.jpg,classics
320.One_Hundred_Years_of_Solitude,One Hundred Years of Solitude (Mass Market Paperback),Gabriel García Márquez,4.09,826987,1967,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327881361l/320._SX50_.jpg,classics
332613.One_Flew_Over_the_Cuckoo_s_Nest,One Flew Over the Cuckoo's Nest (Mass Market Paperback),Ken Kesey,4.19,674961,1962,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516211014l/332613._SX50_.jpg,classics
231804.The_Outsider,The Outsiders (Mass Market Paperback),S.E. Hinton,4.1,1065423,1967,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442129426l/231804._SY75_.jpg,classics
12996.Othell,Othello (Paperback),William Shakespeare,3.89,341793,1603,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459795105l/12996._SY75_.jpg,classics
2493.The_Time_Machine,The Time Machine (Paperback),H.G. Wells,3.9,458537,1895,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327942880l/2493._SY75_.jpg,classics
34268.Peter_Pan,Peter Pan (Hardcover),J.M. Barrie,4.02,316103,1911,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337714526l/34268._SX50_.jpg,classics
4934.The_Brothers_Karamazov,The Brothers Karamazov (Paperback),Fyodor Dostoevsky,4.32,272023,1879,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427728126l/4934._SX50_.jpg,classics
7733.Gulliver_s_Travel,Gulliver's Travels: Travels into Several Remote Nations of the World. (Paperback),Jonathan Swift,3.58,247587,1726,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427829692l/7733._SY75_.jpg,classics
17250.The_Crucible,The Crucible (Paperback),Arthur  Miller,3.6,355201,1953,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547467608l/17250._SX50_.jpg,classics
236093.The_Wonderful_Wizard_of_Oz,"The Wonderful Wizard of Oz (Oz, #1)",L. Frank Baum,3.97,410282,1900,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398003737l/236093._SY75_.jpg,classics
58696.David_Copperfield,David Copperfield (Paperback),Charles Dickens,4.01,211276,1849,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461452762l/58696._SY75_.jpg,classics
14942.Mrs_Dalloway,Mrs. Dalloway (Hardcover),Virginia Woolf,3.79,248768,1925,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479336522l/14942._SY75_.jpg,classics
41817486-a-clockwork-orange,A Clockwork Orange (Paperback),Anthony Burgess,3.99,654211,1962,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549260060l/41817486._SX50_.jpg,classics
1852.The_Call_of_the_Wild,The Call of the Wild (Mass Market Paperback),Jack London,3.88,374006,1903,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452291694l/1852._SY75_.jpg,classics
3636.The_Giver,"The Giver (The Giver, #1)",Lois Lowry,4.13,2010982,1993,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342493368l/3636._SY75_.jpg,classics
52357.Beowulf,Beowulf (Paperback),Unknown,3.46,263880,900,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878125l/52357._SY75_.jpg,classics
2932.Robinson_Crusoe,"Robinson Crusoe (Robinson Crusoe, #1)",Daniel Defoe,3.68,267338,1719,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631057329l/2932._SY75_.jpg,classics
3876.The_Sun_Also_Rise,The Sun Also Rises (Paperback),Ernest Hemingway,3.81,386742,1926,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509802323l/3876._SY75_.jpg,classics
16299.And_Then_There_Were_None,And Then There Were None (Paperback),Agatha Christie,4.26,996506,1939,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391120695l/16299._SY75_.jpg,classics
480204.The_Phantom_of_the_Opera,The Phantom of the Opera (Paperback),Gaston Leroux,3.96,213413,1909,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327867727l/480204._SY75_.jpg,classics
24178.Charlotte_s_We,Charlotte's Web (Paperback),E.B. White,4.18,1568598,1952,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1628267712l/24178._SY75_.jpg,classics
2696.The_Canterbury_Tale,The Canterbury Tales (Paperback),Geoffrey Chaucer,3.52,203407,1400,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1261208589l/2696._SY75_.jpg,classics
3008.A_Little_Prince,A Little Princess (Paperback),Frances Hodgson Burnett,4.2,287041,1905,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327868556l/3008._SY75_.jpg,classics
18144590-the-alchemist,The Alchemist (Paperback),Paulo Coelho,3.89,2401355,1988,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466865542l/18144590._SY75_.jpg,classics
19380.Candide,Candide (Paperback),Voltaire,3.77,239235,1759,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345060082l/19380._SY75_.jpg,classics
102868.A_Study_in_Scarlet,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,4.14,372533,1887,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519031842l/102868._SX50_.jpg,classics
14891.A_Tree_Grows_in_Brooklyn,A Tree Grows in Brooklyn (Paperback),Betty  Smith,4.28,414407,1943,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327883484l/14891._SY75_.jpg,classics
52892857-the-color-purple,The Color Purple (Paperback),Alice Walker,4.24,575237,1982,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572261616l/52892857._SX50_SY75_.jpg,classics
19089.Middlemarc,Middlemarch (Paperback),George Eliot,3.99,144024,1871,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1568307771l/19089._SY75_.jpg,classics
156538.North_and_Sout,North and South (Paperback),Elizabeth Gaskell,4.13,156460,1854,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631548984l/156538._SY75_.jpg,classics
52036.Siddhartha,Siddhartha (Mass Market Paperback),Hermann Hesse,4.04,647235,1922,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1629378189l/52036._SY75_.jpg,classics
222910.The_Two_Tower,"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,4.45,795968,1954,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486871714l/222910._SY75_.jpg,classics
6324090-alice-s-adventures-in-wonderland,"Alice's Adventures in Wonderland (Alice's Adventures in Wonderland, #1)",Lewis Carroll,3.98,304266,1865,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391204048l/6324090._SX50_.jpg,classics
355697.All_Quiet_on_the_Western_Front,All Quiet on the Western Front (Mass Market Paperback),Erich Maria Remarque,4.0,381155,1929,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1632027397l/355697._SY75_.jpg,classics
