Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
36687229-hood-feminism,Hood Feminism: Notes from the Women That a Movement Forgot (Hardcover),Mikki Kendall,4.42,29180,2020,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577489813l/36687229._SY75_.jpg,nonfiction
9542311-packing-for-mar,Packing for Mars: The Curious Science of Life in the Void (Paperback),Mary Roach,3.93,56193,2010,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349098526l/9542311._SX50_.jpg,nonfiction
315425.In_Defense_of_Food,In Defense of Food: An Eater's Manifesto (Hardcover),Michael Pollan,4.05,112984,2008,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442538739l/315425._SY75_.jpg,nonfiction
464260.The_Fire_Next_Time,The Fire Next Time (Paperback),James Baldwin,4.5,79104,1963,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1632509721l/464260._SY75_.jpg,nonfiction
31138556-homo-deu,Homo Deus: A History of Tomorrow (Kindle Edition),Yuval Noah Harari,4.21,193529,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468760805l/31138556._SY75_.jpg,nonfiction
40611510-the-last-lecture,The Last Lecture (Kindle Edition),Randy Pausch,4.23,328005,2008,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529682044l/40611510._SX50_.jpg,nonfiction
5981308-bon,Bonk: The Curious Coupling of Science and Sex (Paperback),Mary Roach,3.83,56762,2008,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335719323l/5981308._SX50_.jpg,nonfiction
33585392-dear-ijeawele-or-a-feminist-manifesto-in-fifteen-suggestion,"Dear Ijeawele, or a Feminist Manifesto in Fifteen Suggestions (Hardcover)",Chimamanda Ngozi Adichie,4.5,68740,2017,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493035257l/33585392._SX50_.jpg,nonfiction
17571564-hyperbole-and-a-half,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened (Paperback)",Allie Brosh,4.12,198993,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409522492l/17571564._SY75_.jpg,nonfiction
6398634-the-happiness-project,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun (Hardcover)",Gretchen Rubin,3.63,160015,2009,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1256849491l/6398634._SY75_.jpg,nonfiction
14743.The_God_Delusion,The God Delusion (Hardcover),Richard Dawkins,3.89,254252,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347220693l/14743._SY75_.jpg,nonfiction
12868761-let-s-pretend-this-never-happened,Let's Pretend This Never Happened: A Mostly True Memoir (Hardcover),Jenny  Lawson,3.86,186497,2012,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489415716l/12868761._SY75_.jpg,nonfiction
24453082-big-magic,Big Magic: Creative Living Beyond Fear (Hardcover),Elizabeth Gilbert,3.93,178292,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451446242l/24453082._SY75_.jpg,nonfiction
