Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
3206011-crazy-love,Crazy Love: Overwhelmed by a Relentless God (Paperback),Francis Chan,4.15,162986,2008,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328763220l/3206011._SY75_.jpg,religion
25151238-islam-and-the-future-of-tolerance,Islam and the Future of Tolerance: A Dialogue (Hardcover),Sam Harris,4.05,6604,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1600502885l/25151238._SY75_.jpg,religion
40721873-love-win,"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived (Kindle Edition)",Rob Bell,3.61,27427,2011,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530748785l/40721873._SY75_.jpg,religion
73184.Living_Buddha_Living_Christ,"Living Buddha, Living Christ (Paperback)",Thich Nhat Hanh,4.09,16991,1997,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309211729l/73184._SY75_.jpg,religion
1976714.God_s_Problem,God's Problem: How the Bible Fails to Answer Our Most Important Question - Why We Suffer (Hardcover),Bart D. Ehrman,3.93,5271,2008,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348084856l/1976714._SY75_.jpg,religion
24965.Fear_and_Trembling,Fear and Trembling (Paperback),Søren Kierkegaard,4.0,21280,1843,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309286516l/24965._SY75_.jpg,religion
37903770-norse-mythology,Norse Mythology (Paperback),Neil Gaiman,4.08,261897,2017,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516128292l/37903770._SX50_.jpg,religion
386559.Beyond_Belief,Beyond Belief: The Secret Gospel of Thomas (Hardcover),Elaine Pagels,3.83,7783,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388201807l/386559._SY75_.jpg,religion
34101725-god,God: A Human History (Kindle Edition),Reza Aslan,3.99,6031,2017,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513258307l/34101725._SY75_.jpg,religion
3525894-the-unlikely-disciple,The Unlikely Disciple: A Sinner's Semester at America's Holiest University (Hardcover),Kevin Roose,3.97,11686,2009,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442763542l/3525894._SY75_.jpg,religion
22574709-searching-for-sunday,"Searching for Sunday: Loving, Leaving, and Finding the Church (Paperback)",Rachel Held Evans,4.12,20081,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404480530l/22574709._SY75_.jpg,religion
25825420-the-abolition-of-man,The Abolition of Man (Paperback),C.S. Lewis,4.04,27991,1943,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435685201l/25825420._SY75_.jpg,religion
4069.Man_s_Search_for_Meaning,Man's Search for Meaning (Paperback),Viktor E. Frankl,4.35,508633,1946,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535419394l/4069._SY75_.jpg,religion
818811.Escape,Escape (Hardcover),Carolyn Jessop,3.91,45500,2007,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442640131l/818811._SY75_.jpg,religion
25200.Silence,Silence (Paperback),Shūsaku Endō,4.06,28192,1966,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503294393l/25200._SY75_.jpg,religion
8713068-forged,Forged: Writing in the Name of God (Hardcover),Bart D. Ehrman,4.0,3001,2011,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312394806l/8713068._SY75_.jpg,religion
7785194-the-moral-landscape,The Moral Landscape: How Science Can Determine Human Values (Hardcover),Sam Harris,3.91,21379,2010,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331317058l/7785194._SY75_.jpg,religion
