Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
216363.The_Man_in_the_High_Castle,The Man in the High Castle (Paperback),Philip K. Dick,3.62,197061,1962,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448756803l/216363._SY75_.jpg,science-fiction
17333324-ancillary-justice,"Ancillary Justice (Imperial Radch, #1)",Ann Leckie,3.97,93717,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1597476110l/17333324._SY75_.jpg,science-fiction
112537.Rendezvous_with_Rama,"Rendezvous with Rama (Rama, #1)",Arthur C. Clarke,4.11,145718,1973,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405456427l/112537._SY75_.jpg,science-fiction
1656001.The_Host,"The Host (The Host, #1)",Stephenie Meyer,3.85,953777,2008,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318009171l/1656001._SY75_.jpg,science-fiction
36576608-flowers-for-algernon,Flowers for Algernon (Paperback),Daniel Keyes,4.16,537515,1959,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510416245l/36576608._SY75_.jpg,science-fiction
6091075-so-long-and-thanks-for-all-the-fi,"So Long, and Thanks for All the Fish (The Hitchhiker's Guide to the Galaxy, #4)",Douglas Adams,4.09,154744,1984,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327873354l/6091075._SY75_.jpg,science-fiction
11735983-insurgent,"Insurgent (Divergent, #2)",Veronica Roth,4.0,1296347,2012,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1618525340l/11735983._SY75_.jpg,science-fiction
44492286-children-of-dune,"Children of Dune (Dune Chronicles, #3)",Frank Herbert,3.95,126883,1976,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564783201l/44492286._SY75_.jpg,science-fiction
20170404-station-eleven,Station Eleven (Hardcover),Emily St. John Mandel,4.05,372729,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451446835l/20170404._SX50_SY75_.jpg,science-fiction
16690.The_Moon_Is_a_Harsh_Mistre,The Moon Is a Harsh Mistress (Paperback),Robert A. Heinlein,4.14,125983,1966,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348768309l/16690._SY75_.jpg,science-fiction
6334.Never_Let_Me_G,Never Let Me Go (Paperback),Kazuo Ishiguro,3.83,549745,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353048590l/6334._SY75_.jpg,science-fiction
13206760-scarlet,"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,4.25,358153,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470056982l/13206760._SY75_.jpg,science-fiction
13651.The_Dispossessed,"The Dispossessed (Hainish Cycle, #6)",Ursula K. Le Guin,4.2,102726,1974,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353467455l/13651._SY75_.jpg,science-fiction
8648.Xenocide,"Xenocide (Ender's Saga, #3)",Orson Scott Card,3.8,150800,1991,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924577l/8648._SY75_.jpg,science-fiction
13055592-redshirt,Redshirts (Hardcover),John Scalzi,3.85,95525,2012,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348617890l/13055592._SX50_.jpg,science-fiction
23395680-illuminae,"Illuminae (The Illuminae Files, #1)",Amie Kaufman,4.24,137877,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443433956l/23395680._SY75_.jpg,science-fiction
61179.Ringworld,"Ringworld (Ringworld, #1)",Larry Niven,3.96,112365,1970,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408793358l/61179._SY75_.jpg,science-fiction
46756.Oryx_and_Crake,"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,4.0,242083,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494109986l/46756._SY75_.jpg,science-fiction
12591698-caliban-s-war,"Caliban's War (The Expanse, #2)",James S.A. Corey,4.35,116817,2012,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407572377l/12591698._SY75_.jpg,science-fiction
9532.Ender_s_Shad,"Ender's Shadow (The Shadow Series, #1)",Orson Scott Card,4.29,165008,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424904668l/9532._SY75_.jpg,science-fiction
164154.A_Canticle_for_Leibowitz,"A Canticle for Leibowitz (St. Leibowitz, #1)",Walter M. Miller Jr.,3.97,102798,1959,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450516880l/164154._SY75_.jpg,science-fiction
13.The_Ultimate_Hitchhiker_s_Guide_to_the_Galaxy,"The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",Douglas Adams,4.35,307297,1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404613595l/13._SY75_.jpg,science-fiction
16101128-the-5th-wave,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,4.02,427685,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359853842l/16101128._SX50_.jpg,science-fiction
40792913-altered-carbon,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,4.04,96416,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531415180l/40792913._SY75_.jpg,science-fiction
41811.The_Caves_of_Steel,The Caves of Steel (Robot #1),Isaac Asimov,4.18,85489,1953,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335782224l/41811._SY75_.jpg,science-fiction
13206828-cre,"Cress (The Lunar Chronicles, #3)",Marissa Meyer,4.4,317776,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470057005l/13206828._SY75_.jpg,science-fiction
13453029-wool-omnibu,"Wool Omnibus (Silo, #1)",Hugh Howey,4.19,177225,2012,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349614200l/13453029._SY75_.jpg,science-fiction
17184.The_Invisible_Man,The Invisible Man (Paperback),H.G. Wells,3.65,170931,1897,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630661776l/17184._SY75_.jpg,science-fiction
8935689-consider-phleba,"Consider Phlebas (Culture, #1)",Iain M. Banks,3.86,81588,1987,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327951890l/8935689._SY75_.jpg,science-fiction
569429.Mostly_Harmle,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",Douglas Adams,3.95,122179,1992,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397933521l/569429._SY75_.jpg,science-fiction
25733990-sleeping-giant,"Sleeping Giants (Themis Files, #1)",Sylvain Neuvel,3.83,79133,2016,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459785141l/25733990._SX50_.jpg,science-fiction
18710190-allegiant,"Allegiant (Divergent, #3)",Veronica Roth,3.62,920016,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395582745l/18710190._SY75_.jpg,science-fiction
33507.Twenty_Thousand_Leagues_Under_the_Sea,Twenty Thousand Leagues Under the Sea (Hardcover),Jules Verne,3.89,219952,1870,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494979127l/33507._SX50_.jpg,science-fiction
54493401-project-hail-mary,Project Hail Mary (Hardcover),Andy Weir,4.54,147459,2021,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1597695864l/54493401._SY75_.jpg,science-fiction
135479.Cat_s_Cradle,Cat's Cradle (Paperback),Kurt Vonnegut Jr.,4.16,359504,1963,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327867150l/135479._SY75_.jpg,science-fiction
24770.Uglie,"Uglies (Uglies, #1)",Scott Westerfeld,3.85,607521,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443904172l/24770._SX50_.jpg,science-fiction
7670.The_Andromeda_Strain,"The Andromeda Strain (Andromeda, #1)",Michael Crichton,3.91,237883,1969,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587497243l/7670._SY75_.jpg,science-fiction
42046112-recursion,Recursion (Hardcover),Blake Crouch,4.14,153222,2019,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543687940l/42046112._SY75_.jpg,science-fiction
61666.Contact,Contact (Mass Market Paperback),Carl Sagan,4.12,134690,1985,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1602082958l/61666._SY75_.jpg,science-fiction
77507.Red_Mar,"Red Mars (Mars Trilogy, #1)",Kim Stanley Robinson,3.86,73876,1992,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440699787l/77507._SY75_.jpg,science-fiction
6288.The_Road,The Road (Hardcover),Cormac McCarthy,3.97,783397,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1600241424l/6288._SY75_.jpg,science-fiction
76683.Foundation_s_Edge,Foundation's Edge (Foundation #4),Isaac Asimov,4.14,77446,1982,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442311409l/76683._SY75_.jpg,science-fiction
25667918-binti,"Binti (Binti, #1)",Nnedi Okorafor,3.91,59316,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433804020l/25667918._SY75_.jpg,science-fiction
22816087-seveneve,Seveneves (Kindle Edition),Neal Stephenson,3.98,106204,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449142000l/22816087._SY75_.jpg,science-fiction
95558.Solari,Solaris (Paperback),Stanisław Lem,3.99,84194,1961,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498631519l/95558._SX50_.jpg,science-fiction
41817486-a-clockwork-orange,A Clockwork Orange (Paperback),Anthony Burgess,3.99,654212,1962,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549260060l/41817486._SX50_.jpg,science-fiction
16131032-abaddon-s-gate,"Abaddon's Gate (The Expanse, #3)",James S.A. Corey,4.25,98819,2013,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407572059l/16131032._SY75_.jpg,science-fiction
223380.Stories_of_Your_Life_and_Other,Stories of Your Life and Others (ebook),Ted Chiang,4.22,81412,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356138316l/223380._SY75_.jpg,science-fiction
18966819-golden-son,"Golden Son (Red Rising Saga, #2)",Pierce Brown,4.43,170935,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394684475l/18966819._SY75_.jpg,science-fiction
77565.The_Fall_of_Hyperion,The Fall of Hyperion (Hyperion Cantos #2),Dan Simmons,4.21,105840,1990,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541174620l/77565._SY75_.jpg,science-fiction
36223860-artificial-condition,"Artificial Condition (The Murderbot Diaries, #2)",Martha Wells,4.27,67160,2018,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505590203l/36223860._SY75_.jpg,science-fiction
22590.Ubi,Ubik (Paperback),Philip K. Dick,4.07,97490,1969,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327995569l/22590._SY75_.jpg,science-fiction
6597651-the-windup-girl,The Windup Girl (Hardcover),Paolo Bacigalupi,3.74,74230,2009,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1278940608l/6597651._SY75_.jpg,science-fiction
60931.Kindred,Kindred (Paperback),Octavia E. Butler,4.27,136054,1979,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339423248l/60931._SY75_.jpg,science-fiction
25499718-children-of-time,"Children of Time (Children of Time, #1)",Adrian Tchaikovsky,4.27,75872,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431014197l/25499718._SY75_.jpg,science-fiction
8908.World_War_Z,World War Z: An Oral History of the Zombie War (Hardcover),Max Brooks,4.01,479353,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528312647l/8908._SX50_.jpg,science-fiction
32829.Journey_to_the_Center_of_the_Eart,Journey to the Center of the Earth (Paperback),Jules Verne,3.86,171705,1864,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389754903l/32829._SY75_.jpg,science-fiction
44439415-god-emperor-of-dune,"God Emperor of Dune (Dune Chronicles, #4)",Frank Herbert,3.87,79045,1981,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564025916l/44439415._SY75_.jpg,science-fiction
31360.Children_of_the_Mind,"Children of the Mind (Ender's Saga, #4)",Orson Scott Card,3.77,102443,1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390362338l/31360._SY75_.jpg,science-fiction
43352954-this-is-how-you-lose-the-time-war,This Is How You Lose the Time War (Kindle Edition),Amal El-Mohtar,3.96,72797,2019,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545755487l/43352954._SX50_.jpg,science-fiction
